Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	ECM-receptor interaction	2/82	0.008556134545697591	0.2452894774427085	0	0	15.5359375	73.96825709430159	ITGA2;SPP1
KEGG_2019_Human	Axon guidance	2/181	0.037812019442048206	0.2452894774427085	0	0	6.908868715083799	22.62743111980503	DPYSL5;ROBO1
KEGG_2019_Human	Histidine metabolism	1/23	0.0383979766224181	0.2452894774427085	0	0	27.47107438016529	89.54884880069254	CNDP1
KEGG_2019_Human	Vitamin digestion and absorption	1/24	0.04003457755707583	0.2452894774427085	0	0	26.27536231884058	84.55442492330164	FOLH1
KEGG_2019_Human	Focal adhesion	2/199	0.04487567748970772	0.2452894774427085	0	0	6.271890862944162	19.467067003200807	ITGA2;SPP1
KEGG_2019_Human	beta-Alanine metabolism	1/31	0.051415327328444255	0.2452894774427085	0	0	20.13737373737374	59.76407945997836	CNDP1
KEGG_2019_Human	Alanine, aspartate and glutamate metabolism	1/35	0.05785970388450594	0.2452894774427085	0	0	17.764705882352942	50.62468808038279	FOLH1
KEGG_2019_Human	Bladder cancer	1/41	0.06744666449296667	0.2452894774427085	0	0	15.095454545454546	40.703657605291774	DAPK2
KEGG_2019_Human	Hedgehog signaling pathway	1/47	0.07693891322048374	0.2452894774427085	0	0	13.122529644268775	33.655922697718275	LRP2
KEGG_2019_Human	Arginine and proline metabolism	1/49	0.08008210609353099	0.2452894774427085	0	0	12.574494949494948	31.746863166533927	CNDP1
KEGG_2019_Human	Cholesterol metabolism	1/50	0.0816498044624026	0.2452894774427085	0	0	12.317254174397032	30.85861216573232	LRP2
KEGG_2019_Human	Human papillomavirus infection	2/330	0.10792257975004436	0.2452894774427085	0	0	3.741996951219512	8.33096184464598	ITGA2;SPP1
KEGG_2019_Human	Renin secretion	1/69	0.11094808432236664	0.2452894774427085	0	0	8.867201426024955	19.49625278180184	PDE1A
KEGG_2019_Human	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/72	0.11549040925582522	0.2452894774427085	0	0	8.491250533504054	18.328939891769167	ITGA2
KEGG_2019_Human	Thyroid hormone synthesis	1/74	0.11850610347257146	0.2452894774427085	0	0	8.257783312577834	17.612124390060142	LRP2
KEGG_2019_Human	PI3K-Akt signaling pathway	2/354	0.12118526472616685	0.2452894774427085	0	0	3.4825994318181817	7.349799003695379	ITGA2;SPP1
KEGG_2019_Human	Taste transduction	1/83	0.13195368133736293	0.2452894774427085	0	0	7.348115299334811	14.882169637075851	PDE1A
KEGG_2019_Human	Hypertrophic cardiomyopathy (HCM)	1/85	0.13491487818745393	0.2452894774427085	0	0	7.172438672438672	14.367192460983777	ITGA2
KEGG_2019_Human	Insulin secretion	1/86	0.1363917975983422	0.2452894774427085	0	0	7.087700534759359	14.12028477327799	KCNMB4
KEGG_2019_Human	Dilated cardiomyopathy (DCM)	1/91	0.1437397616838324	0.2452894774427085	0	0	6.692255892255893	12.981308887513196	ITGA2
KEGG_2019_Human	Morphine addiction	1/91	0.1437397616838324	0.2452894774427085	0	0	6.692255892255893	12.981308887513196	PDE1A
KEGG_2019_Human	Small cell lung cancer	1/93	0.1466619251080492	0.2452894774427085	0	0	6.546113306982872	12.56608387020979	ITGA2
KEGG_2019_Human	Hematopoietic cell lineage	1/97	0.1524772427346566	0.2452894774427085	0	0	6.272095959595959	11.796181266076253	ITGA2
KEGG_2019_Human	Toll-like receptor signaling pathway	1/104	0.16256162332330876	0.2506158359567677	0	0	5.84377758164166	10.616379796798373	SPP1
KEGG_2019_Human	Platelet activation	1/124	0.1907366319823037	0.2660869989044573	0	0	4.888642522788865	8.099804524943316	ITGA2
KEGG_2019_Human	Autophagy	1/128	0.19626017014673366	0.2660869989044573	0	0	4.733715103793844	7.7079750548484025	DAPK2
KEGG_2019_Human	Purine metabolism	1/129	0.19763532693263508	0.2660869989044573	0	0	4.696496212121212	7.614578326771785	PDE1A
KEGG_2019_Human	Vascular smooth muscle contraction	1/132	0.2017471095290741	0.2660869989044573	0	0	4.588248901226001	7.344594917705255	KCNMB4
KEGG_2019_Human	Apelin signaling pathway	1/137	0.20855467481700704	0.2660869989044573	0	0	4.418449197860962	6.9261579029303935	SPP1
KEGG_2019_Human	Pathways in cancer	2/530	0.22732899963522385	0.27289410262916153	0	0	2.300899621212121	3.4084536984620986	DAPK2;ITGA2
KEGG_2019_Human	Phagosome	1/152	0.2286410049055137	0.27289410262916153	0	0	3.9765201685731486	5.8677617884717534	ITGA2
KEGG_2019_Human	Wnt signaling pathway	1/158	0.2365362241864841	0.2734950092156223	0	0	3.8233931673422124	5.512009728174552	LGR5
KEGG_2019_Human	cGMP-PKG signaling pathway	1/166	0.2469412681410595	0.2768735430672485	0	0	3.6365472910927457	5.0860923201364825	KCNMB4
KEGG_2019_Human	Calcium signaling pathway	1/188	0.2748504681880484	0.29910198008699385	0	0	3.2051531356344185	4.139545279364817	PDE1A
KEGG_2019_Human	Proteoglycans in cancer	1/201	0.2908675859437021	0.3074885908547708	0	0	2.9948484848484846	3.698299899624504	ITGA2
KEGG_2019_Human	Regulation of actin cytoskeleton	1/214	0.30654109869630297	0.3150561292156447	0	0	2.8102148242993312	3.3228076816630314	ITGA2
KEGG_2019_Human	Olfactory transduction	1/444	0.5341727464623057	0.5341727464623057	0	0	1.3354538614132294	0.8373776435555758	PDE1A
