Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Taurine and hypotaurine metabolism	2/11	7.540109655030561e-05	0.003468450441314059	0	0	201.6868686868687	1914.5506673793325	GAD1;GAD2
KEGG_2019_Human	Butanoate metabolism	2/28	0.0005118017005884158	0.009217203609511664	0	0	69.75524475524476	528.5754809934051	GAD1;GAD2
KEGG_2019_Human	beta-Alanine metabolism	2/31	0.000628216029972281	0.009217203609511664	0	0	62.529780564263326	461.00871434329	GAD1;GAD2
KEGG_2019_Human	Alanine, aspartate and glutamate metabolism	2/35	0.0008014959660444926	0.009217203609511664	0	0	54.93939393939394	391.6646215796618	GAD1;GAD2
KEGG_2019_Human	Type I diabetes mellitus	2/43	0.0012092868136118387	0.011125438685228915	0	0	44.20177383592018	296.93533919051634	GAD1;GAD2
KEGG_2019_Human	GABAergic synapse	2/89	0.005070864187287491	0.03887662543587076	0	0	20.782654127481717	109.82061589185456	GAD1;GAD2
KEGG_2019_Human	Transcriptional misregulation in cancer	2/186	0.020759821390651037	0.1364216834242782	0	0	9.778656126482213	37.88970920634782	FLT3;IGF1
KEGG_2019_Human	Proteoglycans in cancer	2/201	0.023990407880605292	0.13794484531348045	0	0	9.034719049794427	33.70041637079752	IGF1;ANK1
KEGG_2019_Human	Ras signaling pathway	2/232	0.03127196531713907	0.15983448939871078	0	0	7.804743083003952	27.043694364951893	FLT3;IGF1
KEGG_2019_Human	Aldosterone-regulated sodium reabsorption	1/37	0.04349234219507745	0.1714538093077954	0	0	24.082125603864736	75.50156731119475	IGF1
KEGG_2019_Human	Nicotine addiction	1/40	0.04693816966805759	0.1714538093077954	0	0	22.226309921962095	67.98859468163421	GRIN3A
KEGG_2019_Human	MAPK signaling pathway	2/295	0.04835643172196274	0.1714538093077954	0	0	6.107043127520942	18.49918658659528	FLT3;IGF1
KEGG_2019_Human	Cocaine addiction	1/49	0.057204422219257416	0.1714538093077954	0	0	18.05072463768116	51.645362778983234	GRIN3A
KEGG_2019_Human	Ovarian steroidogenesis	1/49	0.057204422219257416	0.1714538093077954	0	0	18.05072463768116	51.645362778983234	IGF1
KEGG_2019_Human	Pyrimidine metabolism	1/57	0.06624093948786851	0.1714538093077954	0	0	15.465838509316768	41.981347198326795	ENTPD3
KEGG_2019_Human	PI3K-Akt signaling pathway	2/354	0.06677577930858282	0.1714538093077954	0	0	5.068181818181818	13.716602532137205	FLT3;IGF1
KEGG_2019_Human	Long-term depression	1/60	0.06960818636657555	0.1714538093077954	0	0	14.67722918201916	39.11295320546662	IGF1
KEGG_2019_Human	Central carbon metabolism in cancer	1/65	0.07519442056128409	0.1714538093077954	0	0	13.527173913043477	35.00397365710232	FLT3
KEGG_2019_Human	Acute myeloid leukemia	1/66	0.07630780362012095	0.1714538093077954	0	0	13.318394648829429	34.26796400153892	FLT3
KEGG_2019_Human	Amphetamine addiction	1/68	0.07853071734192812	0.1714538093077954	0	0	12.919532770927965	32.870720562250014	GRIN3A
KEGG_2019_Human	Melanoma	1/72	0.08296117473656324	0.1714538093077954	0	0	12.189222290263318	30.34363732698863	IGF1
KEGG_2019_Human	p53 signaling pathway	1/72	0.08296117473656324	0.1714538093077954	0	0	12.189222290263318	30.34363732698863	IGF1
KEGG_2019_Human	Glioma	1/75	0.08627061346912117	0.1714538093077954	0	0	11.693301997649824	28.65170329299039	IGF1
KEGG_2019_Human	Hypertrophic cardiomyopathy (HCM)	1/85	0.09721961435239948	0.1714538093077954	0	0	10.296066252587991	23.99789406869696	IGF1
KEGG_2019_Human	Dilated cardiomyopathy (DCM)	1/91	0.10372854466080887	0.1714538093077954	0	0	9.606763285024154	21.76871367585296	IGF1
KEGG_2019_Human	Prostate cancer	1/97	0.11019248853743883	0.1714538093077954	0	0	9.003623188405797	19.857729958320643	IGF1
KEGG_2019_Human	Hematopoietic cell lineage	1/97	0.11019248853743883	0.1714538093077954	0	0	9.003623188405797	19.857729958320643	FLT3
KEGG_2019_Human	Progesterone-mediated oocyte maturation	1/99	0.11233719097294506	0.1714538093077954	0	0	8.818988464951197	19.28051614969918	IGF1
KEGG_2019_Human	Inflammatory mediator regulation of TRP channels	1/100	0.11340768358102404	0.1714538093077954	0	0	8.729468599033817	19.002011610155247	IGF1
KEGG_2019_Human	HIF-1 signaling pathway	1/100	0.11340768358102404	0.1714538093077954	0	0	8.729468599033817	19.002011610155247	IGF1
KEGG_2019_Human	Longevity regulating pathway	1/102	0.11554495844655775	0.1714538093077954	0	0	8.55574687903573	18.464119473101512	IGF1
KEGG_2019_Human	Glutamatergic synapse	1/114	0.12826528982805838	0.18205112199820894	0	0	7.642554828780299	15.695167750756225	GRIN3A
KEGG_2019_Human	Pathways in cancer	2/530	0.13212366930664216	0.18205112199820894	0	0	3.3484848484848486	6.7773899438741605	FLT3;IGF1
KEGG_2019_Human	AMPK signaling pathway	1/120	0.13455952495519793	0.18205112199820894	0	0	7.2550237486298865	14.551753821970427	IGF1
KEGG_2019_Human	Oocyte meiosis	1/125	0.1397714290303166	0.18277862004345632	0	0	6.9607293127629735	13.696953111939228	IGF1
KEGG_2019_Human	Purine metabolism	1/129	0.14391928160233072	0.18277862004345632	0	0	6.741847826086956	13.069090085751164	ENTPD3
KEGG_2019_Human	FoxO signaling pathway	1/132	0.14701758568712792	0.18277862004345632	0	0	6.586458679057418	12.627578792236436	IGF1
KEGG_2019_Human	Signaling pathways regulating pluripotency of stem cells	1/139	0.15420522699655184	0.1866694853116154	0	0	6.250157529930687	11.684487753337775	IGF1
KEGG_2019_Human	Breast cancer	1/147	0.16234860258963366	0.191488095362132	0	0	5.9053007742703985	10.735892245784255	IGF1
KEGG_2019_Human	mTOR signaling pathway	1/152	0.16739999868483982	0.19250999848756575	0	0	5.708321336020732	10.20287733317767	IGF1
KEGG_2019_Human	Alcoholism	1/180	0.19515275272789886	0.218951868914228	0	0	4.808598494049066	7.857118567173795	GRIN3A
KEGG_2019_Human	Focal adhesion	1/199	0.21347770736093505	0.2301334746576482	0	0	4.3429951690821245	6.706552451090786	IGF1
KEGG_2019_Human	Epstein-Barr virus infection	1/201	0.2153832216795367	0.2301334746576482	0	0	4.299130434782609	6.6006114924819785	ENTPD3
KEGG_2019_Human	Rap1 signaling pathway	1/206	0.2201276714116635	0.2301334746576482	0	0	4.1932131495228	6.34662759959808	IGF1
KEGG_2019_Human	cAMP signaling pathway	1/212	0.22578472386279025	0.23080216217085225	0	0	4.072738512260457	6.060940642399396	GRIN3A
KEGG_2019_Human	Neuroactive ligand-receptor interaction	1/338	0.33588704995619223	0.33588704995619223	0	0	2.5337375822474515	2.7642578797747195	GRIN3A
